name,host,type,x,y,z,t,log10lum
SN2005hb,UGC 3531,II,-174.9195752475107,-27.859634059152484,32.04657525103977,2005.86892636805,8.696000000000002
SN2005he,MCG +06-49-68,II,-7.737728795242063,105.17815124639034,-40.579355015607675,2005.8990435512721,8.536000000000001
SN2005hh,A041305-2504,Ia,-158.25074687568738,-143.47110701127468,-213.48710163906037,2005.8880918482823,9.096000000000002
SN2005hi,A024100+1642,Ia,-252.63624276175693,105.54274352067158,-219.628454744262,2005.8963056255247,9.376
SN2005I,IC 983,II,28.021075216653653,4.7439037515334554,76.34719072722206,2005.1244022195451,8.350120000000002
SN2005kg,MCG -04-50-07,Ia,116.11256958252307,53.30188162140452,-109.09069896449246,2005.9632114043734,9.456000000000001
SN2005kh,NGC 3094,II,-22.06219381662179,-18.560770189408295,33.23789123837113,2005.9632114043734,7.736000000000001
SN2005kk,NGC 3323,II,-32.87794970545837,-18.138163446774378,66.30601367857555,2005.9632114043734,8.575999999999999
SN2005km,UGC 6356,Ia,-42.976133003820976,-9.721300425124769,119.11149528942352,2005.9769010331108,9.176
SN2005kv,A083411+0616,Ia,-234.5036360214302,-191.5913911799836,145.59115192362182,2005.9686872558684,9.256
SN2005kw,A093606+2424,Ia,-198.03837980726047,-92.73884218547892,228.11468009186098,2005.9686872558684,8.856
SN2005kx,NGC 3197,II,-66.42619308595755,72.60150624692203,72.1150619689481,2005.9878527361006,9.176
SN2005L,MCG +07-33-05,Ia,95.9762389253321,187.45799637233395,255.3606491960294,2005.1244022195451,9.616
SN2005lt,MCG +03-30-51,Ia,-14.226468871065835,-19.01193103433177,76.39472535330177,2006.0273792574746,9.496
SN2005lv,UGC 2964,nan,-130.38237042403077,27.446419816434933,-42.97826801850939,2006.0164275544848,8.696000000000002
SN2005lx,IC 221,II,-48.029483369925735,32.07704178561166,-33.95927145128634,2006.0520205892017,8.456000000000001
SN2005ly,UGC 934,II,-88.87807211837158,102.19967022944536,-83.28814862580487,2006.0574964406965,9.856000000000002
SN2005ma,MCG -02-13-13,II,-41.6748733665705,-22.958131714409728,-29.53183228423404,2006.0657102179389,8.456000000000001
SN2005mb,NGC 4963,II,-10.511643744111403,25.513248980689976,103.81539323359617,2006.0574964406965,8.148000000000001
SN2005mr,A123632+6215,Ia,-1438.9935631784203,1985.0616252754453,3473.950470140569,2006.0355930347168,8.9272
SN2005mt,A102412-0344,II,-38.09172953484234,-95.14369654417793,95.37660692724293,2005.1748804439092,8.975999999999999
SN2005mu,A213552-2627,Ia,89.00887980204553,36.301092269499804,-101.7823659404038,2005.4686872558684,9.096000000000002
SN2005mv,A204516-0349,Ia,342.2393608319286,320.33110525190483,-238.61308200818755,2005.5574964406965,9.416
SN2005mw,A173744+1109,II,54.81869190775342,38.13147048565127,26.111146587706894,2005.5684481436863,7.936
SN2005mx,A214008+1039,II,51.951047910494836,114.05273721390384,-72.9250420295913,2005.5860712590807,8.456000000000001
SN2005my,ESO 302-G27,II,-14.94113080149778,-34.5404135849393,-42.81030763442231,2006.0821377724237,8.496
SN2005N,NGC 5420,Ib/c,44.05181534336876,-27.512841660576047,51.35487035047224,2005.135353922535,8.296000000000001
SN2005nc,A183232+2620,Ic,2035.3914017920547,2901.739852775321,985.9658555581055,2005.4988044390905,9.236000000000002
SN2005O,NGC 3340,Ib,-19.168755572363292,-50.36797152523806,60.994130194960555,2005.1271401452925,9.6292
SN2005R,UGC 6274,II,-61.54735449591597,-9.896765758798706,156.0063369933078,2005.11892636805,9.376
SN2005S,UGC 9037,Ia,30.881768140171097,-6.127637075029385,61.39844021156757,2005.1435676997773,7.896000000000001
SN2005T,IC 4423,II,40.04818832609479,29.06420061476322,127.75137907053075,2005.1490435512721,8.836000000000002
SN2005U,NGC 3690,IIb,-20.104614506991382,15.763412801982708,37.04482814590398,2005.165471105757,8.696000000000002
SN2005V,NGC 2146,Ib/c,-11.027141603710035,10.77879924185878,7.156789430703674,2005.165471105757,8.816
SN2005X,A122400+0746,Ia,27.534454820569856,-118.24339876380164,326.2229776863036,2005.1490435512721,9.868160000000001
SN2005Y,UGC 1159,II,-30.220473210240552,19.59989589511638,-64.0573741254645,2005.1682090315044,8.22
SN2006A,NGC 7753,nan,-18.510301669862912,62.40150656237611,-39.62146780264958,2006.0888091848283,8.656
SN2006ad,A090743+1203,II,-90.31947185348271,-69.17526993883418,81.59151324125183,2006.1885700726464,8.696000000000002
SN2006ae,A144823+2147,Ia,308.1517151544461,163.99380393684677,682.8387985591447,2006.1721425181618,9.3228
SN2006af,A103357+2020,Ia,-173.08586939344266,-133.45813861161884,348.65808043789553,2006.1776183696566,9.288
SN2006ag,A120017+2836,II,-29.020914386631667,-12.03052170143179,155.86549674560814,2006.1913079983938,9.136000000000001
SN2006am,NGC 5630,II,2.812776048202375,10.306500314884659,23.703677819316173,2006.2269010331108,7.336
SN2006ao,A155919+6513,II,-15.591568423284144,102.9475525532864,93.58795017196591,2006.2527379257474,9.096000000000002
SN2006ap,NGC 6378,Ia,84.77847993360879,47.58623790667467,36.934527234500386,2006.255475851495,9.056000000000001
SN2006aq,MCG +07-24-32,II,-74.57586581169659,16.441836875126803,241.19930812215762,2006.2636896287372,9.256
SN2006as,A135124-1115,Ia,260.2891256179617,-177.816111576237,361.982045893086,2006.2323768846056,9.496
SN2006av,ESO 356-G22,nan,-15.578639032739556,-27.697027728645743,-58.98457985682557,2006.2186872558684,8.216
SN2006aw,ESO 85-G38,Ia,2.010267707741605,-32.32687383146846,-23.471941803513637,2006.2910688862119,9.096000000000002
SN2006ay,HCG 079:[PZH2002] 2.05,Ia,231.72180781555244,161.9396024807757,301.7045010536974,2006.2323768846056,9.49236
SN2006bg,A113525+5457,nan,-107.97270438670506,77.96684027256666,220.96847495815615,2006.3239239951813,9.376
SN2006bj,A122219+0737,II,12.822784569036004,-59.76325524234353,161.84229829909913,2006.321186069434,9.456000000000001
SN2006bm,A111821+2812,Ia,-105.68244557202861,-48.16377138966461,308.88747437123334,2006.3470229620705,9.896
SN2006bn,IC 4926,Ia,74.31096968938296,2.4554059659419067,-41.80838152052798,2006.3470229620705,8.296000000000001
SN2006bs,MCG +00-27-14,II,-36.79005952407195,-94.74397327219391,96.28120818110376,2006.385353922535,9.096000000000002
SN2006bx,UGC 5434,II,-44.5735623919639,-28.03024511892666,67.10881383441811,2006.4194045924141,8.496
SN2006by,NGC 5149,II,1.4530782470636379,16.926728948497615,83.59105460940185,2006.4248804439092,8.456000000000001
SN2006C,UGC 7020,II,-24.211601486055535,10.942950097656732,85.98866318672844,2006.099760887818,8.696000000000002
SN2006ch,NGC 7753,Ia,-18.78721818684358,63.29843131967814,-40.19885855677899,2006.4413079983938,9.0648
SN2006ci,ESO 182-G10,II,104.76585603072415,-38.65374430392387,-34.91423007079565,2006.465949330121,9.936000000000002
SN2006cl,A161948-1003,II,100.17553914836203,6.824422264067557,51.83906458547153,2006.4714251816158,8.296000000000001
SN2006cn,A132149-2351,II,93.93122784979865,-104.99274692577636,112.04216852421715,2006.485114810353,8.696000000000002
SN2006co,ESO 323-G25,II,25.03942680965596,-38.26993200604647,20.209883950593657,2006.490590661848,9.096000000000002
